赵瑞海,汉族,19990430,2016,四川,计算机科学与技术
曹彤辛,汉族,20001006,2019,宁夏,应用化学
李雄海,汉族,19980123,2016,福建,环境工程
吴原慧,汉族,20010215,2019,河南,石油工程
马泓欣,哈萨克族,20000421,2018,江苏,石油工程
武志含,汉族,20010410,2019,新疆,数学与应用数学
刘乐可,汉族,20000715,2017,甘肃,经济学类
高婧子,汉族,20010422,2019,江西,过程装备与控制工程
左超,藏族,19971220,2016,四川,经济学类
马智铭,汉族,19990519,2017,黑龙江,自动化类
陈辉颍,汉族,19980201,2016,河北,海洋油气工程
贾羽扬,汉族,19971212,2016,天津,勘查技术与工程
隗喜,汉族,20000609,2018,山西,海洋油气工程
翁柏乾,汉族,19990511,2017,陕西,经济学类
马萌,汉族,20000424,2018,陕西,过程装备与控制工程
吴玥伟,汉族,19991015,2018,吉林,勘查技术与工程
郭豪振,汉族,19990924,2017,河北,经济学类
汪东龙,汉族,19980609,2016,北京,石油工程
赵林睿,汉族,19950901,2016,山东,化工类
王安畅,汉族,19980812,2016,内蒙古,机械类
方琪博,汉族,19980504,2016,陕西,环境工程
赵宇朝,回族,19990926,2018,辽宁,资源勘查工程
吴宇欣,汉族,19980124,2017,辽宁,数学与应用数学
李振宛,汉族,19980922,2016,安徽,安全工程
张凯,汉族,20000319,2019,河北,自动化类
刘铭亚,汉族,19980921,2016,天津,英语
覃怡京,汉族,19991110,2018,新疆,过程装备与控制工程
张海茹,汉族,20000702,2018,广西,数学与应用数学
丁旺炫,汉族,19990522,2017,甘肃,勘查技术与工程
李英彤,满族,19970903,2016,黑龙江,油气储运工程
夏凯,土家族,20000727,2018,新疆,自动化类
张芳杰,汉族,19970315,2017,辽宁,过程装备与控制工程
吴文远,汉族,19990525,2017,福建,数学与应用数学
谢琛文,汉族,19980729,2016,河北,数学与应用数学
陈超岳,汉族,20010811,2019,云南,环境工程
王瑞宇,藏族,19981214,2017,河北,海洋油气工程
吴鑫海,汉族,20010121,2019,青海,油气储运工程
黎旋晴,汉族,19980412,2016,北京,自动化类
杨杰玥,汉族,20000728,2018,西藏,自动化类
郭之柯,汉族,19981115,2017,甘肃,资源勘查工程
李盛佳,汉族,19970603,2016,吉林,计算机科学与技术
张家旋,汉族,20010628,2019,广西,材料科学与工程
贺海晗,汉族,19981031,2017,重庆,勘查技术与工程
罗凯龙,汉族,19960302,2016,浙江,环境工程
杨晟杰,汉族,20000126,2018,安徽,勘查技术与工程
张瑞臻,仡佬族,19980825,2016,江苏,石油工程
孙晴海,汉族,20010525,2019,四川,海洋油气工程
束啸,汉族,19960523,2016,河北,勘查技术与工程
虎浩志,汉族,19990308,2018,湖北,油气储运工程
王谷,汉族,19990711,2017,福建,海洋油气工程
张奥,侗族,20010202,2018,内蒙古,自动化类
潘祖铭,汉族,19990107,2017,宁夏,经济学类
杨敏子,汉族,19991019,2018,黑龙江,自动化类
徐亿睿,汉族,19990223,2017,天津,自动化类
尹禹元,汉族,20010628,2019,陕西,英语
高辉艳,汉族,20001216,2019,广东,油气储运工程
张莹馨,汉族,19980318,2017,吉林,计算机科学与技术
刘晶超,汉族,19980319,2016,海南,材料科学与工程
湛恺莹,汉族,19980303,2016,河南,环境工程
王铭骋,汉族,20000318,2018,江苏,工商管理类
苏晓舒,汉族,19990130,2017,重庆,应用化学
齐娉翊,汉族,20000411,2018,山西,材料科学与工程
张佳涛,蒙古族,20000128,2018,重庆,计算机科学与技术
王怡,汉族,20011120,2019,湖南,勘查技术与工程
范世士,汉族,20010308,2019,宁夏,材料科学与工程
成一天,汉族,19990605,2016,安徽,应用化学
苏沛英,汉族,19970802,2016,青海,化工类
程润龙,汉族,20001228,2019,青海,自动化类
陈启,汉族,19991025,2018,河北,化工类
方熙严,汉族,19991124,2018,山东,过程装备与控制工程
熊业梓,汉族,20000418,2018,河南,油气储运工程
杨辉奕,汉族,19990926,2018,陕西,数学与应用数学
荣海子,汉族,19980207,2016,新疆,数学与应用数学
戴婵铭,汉族,19980217,2017,湖南,环境科学
詹京豪,汉族,19980920,2017,湖北,勘查技术与工程
张红宇,汉族,19971126,2016,广西,计算机科学与技术
姜泽,汉族,20000211,2019,江苏,工商管理类
韩清嘉,藏族,20000225,2018,山东,计算机科学与技术
王晴伟,汉族,20000615,2018,河南,应用化学
任笑振,汉族,19990509,2016,山东,安全工程
李琪,汉族,19980818,2016,甘肃,自动化类
王维亚,汉族,19980217,2016,安徽,安全工程
郝浩,蒙古族,19990930,2019,河南,自动化类
郭锦祖,汉族,20011019,2019,内蒙古,数学与应用数学
高颖源,汉族,20010520,2019,山东,环境工程
吴孟丙,回族,19990308,2018,吉林,数学与应用数学
林玉硕,汉族,20011220,2019,山东,环境工程
张鹏,汉族,19990730,2017,四川,环境工程
秦宇蕊,汉族,20010202,2019,河北,工商管理类
徐凡,汉族,19980215,2016,江西,环境科学
郭亚齐,汉族,19990912,2018,新疆,安全工程
张颖汉,汉族,19991009,2018,贵州,资源勘查工程
陶欣浩,汉族,19991019,2019,湖北,化工类
杨纳,汉族,19991210,2018,湖北,工商管理类
马洁泉,汉族,20010304,2019,青海,环境工程
周鹏,汉族,19970523,2017,新疆,海洋油气工程
陈腾铭,汉族,19990724,2016,新疆,资源勘查工程
王雁傲,回族,20000912,2018,河北,机械类
马士惠,汉族,19980527,2016,广东,环境工程
郭浩伟,汉族,19980220,2016,广东,环境工程
吴杰雅,汉族,19981219,2016,河南,过程装备与控制工程
张心猛,汉族,20000811,2018,甘肃,环境工程
高洁,汉族,19990711,2017,河北,过程装备与控制工程
陈健,乌孜别克,19971117,2016,山东,自动化类
李彤娟,汉族,20010605,2019,陕西,应用化学
马欣子,汉族,19991203,2017,山东,化工类
马蒙洁,汉族,20010111,2019,安徽,材料科学与工程
沈怡元,汉族,20010921,2019,安徽,过程装备与控制工程
张曜,汉族,19990226,2017,新疆,资源勘查工程
陈龙洋,汉族,20011106,2019,黑龙江,应用化学
李然刘,汉族,19981228,2017,江苏,勘查技术与工程
曹悦,汉族,20000917,2019,湖北,资源勘查工程
马祺敏,汉族,19990727,2017,甘肃,计算机科学与技术
张涛宽,汉族,19990201,2017,浙江,工商管理类
张文鸿,汉族,20011025,2019,安徽,勘查技术与工程
黄馨宸,汉族,19980830,2017,安徽,油气储运工程
董博,藏族,20010206,2019,湖北,海洋油气工程
杨龙泓,汉族,19981106,2016,北京,机械类
李岳传,汉族,19971005,2016,辽宁,勘查技术与工程
陆金钊,汉族,20010217,2019,新疆,机械类
柳峰,汉族,20010622,2019,山东,计算机科学与技术
周蔚涵,汉族,20010312,2018,内蒙古,数学与应用数学
刘飞江,汉族,20000102,2018,天津,过程装备与控制工程
刘腾显,汉族,20000319,2018,甘肃,自动化类
张川崧,汉族,20000421,2017,河北,应用化学
毛琼昕,汉族,19980223,2016,北京,机械类
刘炜洋,汉族,20010126,2019,安徽,工商管理类
聂坤,汉族,19980819,2016,贵州,机械类
马西敬,汉族,20010713,2019,辽宁,勘查技术与工程
高云,汉族,19960227,2016,天津,英语
王旭,汉族,19981214,2017,湖南,过程装备与控制工程
刘达然,汉族,19971211,2016,山东,机械类
邝明子,汉族,19980215,2016,河北,油气储运工程
张鹏璐,汉族,20010713,2019,天津,应用化学
马悦,汉族,19971119,2016,江苏,资源勘查工程
贺海瀚,汉族,19970512,2016,甘肃,过程装备与控制工程
何强,汉族,19971210,2016,青海,石油工程
冯颍,汉族,19990801,2017,四川,化工类
田文柄,汉族,19981126,2017,湖南,环境科学
黎腾,汉族,20010320,2019,安徽,勘查技术与工程
罗昊竹,汉族,20000310,2019,重庆,化工类
王鑫,汉族,19990418,2017,云南,工商管理类
于潞浩,汉族,19961230,2016,新疆,安全工程
程锋辉,汉族,19981227,2016,新疆,勘查技术与工程
张牧,藏族,19990503,2017,黑龙江,机械类
何远金,汉族,19970523,2016,新疆,环境工程
马晴瑞,汉族,20001002,2018,江西,自动化类
马冉可,汉族,20011231,2019,海南,材料科学与工程
方龙博,汉族,19991109,2017,黑龙江,应用化学
王启川,汉族,19991006,2017,北京,石油工程
陈欣浩,汉族,20001007,2018,宁夏,经济学类
杨裕凤,汉族,20020116,2019,内蒙古,环境工程
赵玉鸿,汉族,19980914,2016,山东,海洋油气工程
林红华,汉族,19990709,2018,甘肃,石油工程
张嘉克,回族,19990329,2017,江苏,勘查技术与工程
张念鼎,汉族,19980722,2016,浙江,海洋油气工程
邹阳悦,汉族,19990609,2017,新疆,英语
蒋怡彤,汉族,19980825,2016,新疆,材料科学与工程
赵玥泽,汉族,19980727,2016,四川,过程装备与控制工程
逄英君,汉族,19990903,2018,广西,计算机科学与技术
王振旭,汉族,19990201,2017,江西,海洋油气工程
潘梦,汉族,19990902,2018,黑龙江,过程装备与控制工程
冯元济,汉族,19950428,2016,河南,英语
孟奕兴,汉族,20010508,2019,湖北,石油工程
张淞,汉族,19990411,2017,广东,材料科学与工程
董启月,汉族,20000926,2019,安徽,经济学类
黄婕华,汉族,20001006,2019,辽宁,化工类
梁泽星,汉族,20010617,2019,河南,海洋油气工程
徐旭汉,汉族,19981021,2016,内蒙古,经济学类
刘睿,汉族,19980322,2016,河南,海洋油气工程
孙琪其,汉族,20000918,2018,甘肃,海洋油气工程
程乐禧,汉族,20010706,2019,湖北,石油工程
吕龙雨,汉族,19990223,2017,北京,环境工程
侯泽,汉族,20010412,2019,河南,安全工程
余淇姚,汉族,19980925,2016,青海,经济学类
周旭,满族,20011227,2017,江苏,油气储运工程
郭博暄,汉族,19981127,2016,新疆,工商管理类
马炎则,汉族,20010909,2019,青海,过程装备与控制工程
马蒙嫚,汉族,19980417,2016,河北,石油工程
王彬嘉,汉族,20010710,2019,新疆,计算机科学与技术
卿杰贵,汉族,19990811,2017,黑龙江,安全工程
周辉,汉族,20010608,2019,江苏,勘查技术与工程
李娉,汉族,19980204,2016,北京,安全工程
许苏井,蒙古族,19980306,2016,陕西,工商管理类
李磊,汉族,19991001,2017,海南,环境工程
李智文,汉族,19980928,2016,重庆,经济学类
祝笑若,汉族,20000102,2018,安徽,海洋油气工程
李雨,汉族,20000629,2018,湖南,材料科学与工程
吴朋文,汉族,20000728,2019,湖南,油气储运工程
周慕,汉族,20010805,2019,新疆,英语
张铖,汉族,19991019,2017,四川,经济学类
曹锐洲,汉族,20010812,2019,天津,油气储运工程
陈立婧,汉族,20000930,2019,河南,机械类
于轶慧,汉族,20020811,2019,山东,过程装备与控制工程
郝旭,汉族,19990326,2017,安徽,过程装备与控制工程
胡熠睿,哈萨克族,20010524,2019,河北,资源勘查工程
仇酝心,汉族,19970705,2016,甘肃,勘查技术与工程
吴阳悦,汉族,20000311,2018,辽宁,机械类
金嘉文,汉族,19991106,2018,四川,环境工程
韩宇鹏,藏族,20000511,2018,海南,海洋油气工程
陈文震,汉族,20000228,2018,安徽,计算机科学与技术
黎龙慧,汉族,20000916,2018,宁夏,经济学类
王龙南,汉族,19980730,2016,陕西,过程装备与控制工程
唐鑫文,汉族,19990511,2017,新疆,材料科学与工程
朱博旭,汉族,19991115,2017,山东,资源勘查工程
洪鹏婉,彝族,20000205,2018,陕西,材料科学与工程
赵生辉,汉族,20000813,2018,湖北,数学与应用数学
黄玉晨,汉族,19981203,2017,陕西,资源勘查工程
许杨,汉族,19990922,2017,福建,过程装备与控制工程
谷雨谊,汉族,20001027,2018,内蒙古,计算机科学与技术
高清炜,白族,20000512,2018,山东,安全工程
冮鸿俊,汉族,20011029,2019,福建,海洋油气工程
张行林,汉族,19991225,2017,吉林,环境工程
储思铮,汉族,19991110,2018,四川,数学与应用数学
陈依水,汉族,19980920,2016,四川,安全工程
张冰源,回族,20000404,2016,河北,计算机科学与技术
韩鹏炎,汉族,19981015,2017,河南,安全工程
田宇,汉族,19981125,2016,河南,油气储运工程
李佳辰,汉族,19971220,2016,山东,经济学类
杨甫隽,汉族,20000627,2018,河南,资源勘查工程
王舒鹏,汉族,19980630,2016,吉林,机械类
杜钢云,汉族,19971026,2016,内蒙古,经济学类
戴泽,汉族,19980228,2016,山东,自动化类
刘然晓,汉族,20000417,2018,河北,勘查技术与工程
余铖雨,汉族,20020217,2019,贵州,机械类
孙旺俊,汉族,19990715,2016,广西,工商管理类
张奇宇,汉族,20011001,2019,福建,海洋油气工程
张霖锦,汉族,19980430,2017,青海,数学与应用数学
柏涛林,汉族,20001020,2019,黑龙江,自动化类
曹泉,汉族,20000711,2017,河南,应用化学
曹燕鹏,汉族,20011008,2019,江苏,过程装备与控制工程
周纪海,汉族,19981008,2017,天津,计算机科学与技术
秦启健,汉族,20000608,2018,新疆,英语
徐松敬,汉族,19990115,2016,山东,资源勘查工程
王淑浩,汉族,20000619,2018,辽宁,石油工程
黄语昱,汉族,19980815,2016,河南,化工类
朱阳婷,汉族,20000916,2018,天津,自动化类
谭杨,汉族,19981103,2016,湖北,应用化学
薛龙民,汉族,19990911,2017,海南,计算机科学与技术
李鑫旭,汉族,20020312,2019,云南,计算机科学与技术
李楠午,汉族,19990731,2017,北京,化工类
董宇方,汉族,19990101,2017,山东,数学与应用数学
潘俊蓉,汉族,20011006,2019,河北,计算机科学与技术
李新涛,汉族,19980601,2018,广东,机械类
王然,汉族,20000814,2018,湖北,油气储运工程
刘彦婉,汉族,20010121,2019,内蒙古,机械类
曹阳,汉族,19990515,2017,天津,机械类
林思程,汉族,19980828,2016,黑龙江,油气储运工程
达淋华,回族,20010303,2019,四川,海洋油气工程
吴觐浩,汉族,19991127,2017,天津,经济学类
李超远,汉族,19980806,2016,陕西,环境工程
戴千涵,汉族,19980927,2017,新疆,石油工程
郭东羽,汉族,19990429,2017,四川,化工类
孙茜妮,满族,20010726,2019,黑龙江,勘查技术与工程
吴盼左,汉族,19980722,2016,湖北,英语
覃凡芝,汉族,20011029,2019,河北,石油工程
胡凯米,汉族,19960815,2017,湖北,资源勘查工程
董宇仁,汉族,19971022,2016,上海,海洋油气工程
赵付淞,汉族,20001008,2018,陕西,化工类
郑博彬,汉族,20000309,2018,陕西,环境科学
吴宇,汉族,20010123,2018,辽宁,计算机科学与技术
王宇振,汉族,19990123,2017,宁夏,机械类
汪涵巍,汉族,20010103,2019,北京,安全工程
蒋阳洋,汉族,19990513,2017,吉林,自动化类
李楷子,汉族,19971016,2016,陕西,数学与应用数学
冯欣心,汉族,20020116,2019,山东,安全工程
马德世,藏族,20000216,2018,陕西,过程装备与控制工程
李乐沛,汉族,19990404,2018,山东,环境科学
李英贵,汉族,20010218,2019,广西,环境科学
罗欣妮,汉族,19980706,2016,湖南,安全工程
谢晓鸥,汉族,19980925,2016,新疆,应用化学
杨晨云,汉族,20000124,2018,甘肃,过程装备与控制工程
郭牧雨,汉族,20001220,2017,宁夏,英语
余群领,回族,20010115,2018,山东,化工类
赵继梦,汉族,20010408,2019,广东,环境工程
李晨子,维吾尔族,19991030,2018,辽宁,数学与应用数学
李文,汉族,19980729,2017,上海,海洋油气工程
何金笛,汉族,20000626,2019,青海,石油工程
殷楠正,汉族,20010323,2019,广东,英语
方长,藏族,20010128,2019,山东,石油工程
邵睿新,汉族,19970521,2016,新疆,自动化类
崔博,汉族,19990218,2017,湖南,工商管理类
张梦宇,汉族,19971126,2016,广西,石油工程
罗思,汉族,19980903,2017,江苏,勘查技术与工程
王鸿泽,汉族,20010425,2019,广东,环境科学
李宏迎,汉族,19980924,2016,安徽,英语
赵瑶杰,汉族,19980620,2017,内蒙古,资源勘查工程
郭杰欣,土家族,19981205,2017,湖北,石油工程
宋珊若,汉族,20001215,2019,江苏,数学与应用数学
潘方晨,汉族,19980616,2017,内蒙古,环境工程
王璟茹,汉族,20010329,2019,黑龙江,计算机科学与技术
单伽念,汉族,19991231,2018,四川,勘查技术与工程
施海婉,汉族,20000510,2018,江西,工商管理类
崔雨劲,满族,19981222,2017,江西,过程装备与控制工程
宗旭新,回族,20001019,2019,新疆,机械类
王蓉佳,汉族,20000714,2018,山东,英语
栾奚静,汉族,20000331,2018,宁夏,自动化类
徐月昊,汉族,20020204,2019,江苏,材料科学与工程
李付,汉族,20000514,2018,新疆,环境科学
张晴钰,汉族,19990406,2017,黑龙江,经济学类
林达栋,汉族,20000608,2018,重庆,海洋油气工程
白菲程,汉族,20010622,2019,陕西,环境工程
张红飞,汉族,20010304,2019,山东,化工类
刘瑞,汉族,20010724,2019,陕西,化工类
胡毓阳,汉族,20001101,2018,安徽,环境工程
马云乙,汉族,20011130,2019,江苏,自动化类
易云,汉族,20010511,2019,新疆,英语
李瑜,汉族,19971223,2016,陕西,自动化类
曹竹喜,汉族,19980812,2016,辽宁,环境工程
李嘉号,汉族,19981219,2016,新疆,英语
仇启靓,汉族,19980210,2017,山东,环境工程
李倜旭,汉族,19991028,2018,广东,计算机科学与技术
郭珂泽,汉族,19990503,2017,天津,海洋油气工程
张雨京,汉族,19971009,2016,新疆,安全工程
李泽,汉族,20000518,2018,江西,海洋油气工程
陈雨禧,满族,20000505,2018,新疆,数学与应用数学
朴赛明,汉族,19981111,2016,内蒙古,材料科学与工程
马颖,汉族,20000830,2018,内蒙古,资源勘查工程
廖浩自,汉族,19971101,2016,河北,机械类
郭池国,维吾尔族,20020202,2018,河北,英语
季泽,汉族,20000124,2018,天津,勘查技术与工程
高一硕,汉族,20000816,2018,北京,环境科学
宋自,汉族,19970326,2016,甘肃,化工类
张烟孟,汉族,20000217,2019,广西,应用化学
韩雪嘉,汉族,19960801,2016,江西,工商管理类
宋酝兴,汉族,19990223,2017,河北,材料科学与工程
刘云劭,汉族,19961120,2016,河南,环境工程
陈升茹,汉族,19991101,2017,安徽,安全工程
陈宇瀚,汉族,19991223,2017,甘肃,数学与应用数学
周俊善,汉族,19980221,2017,江苏,石油工程
刘菡伟,汉族,20010303,2019,山西,自动化类
石泽玉,汉族,20010315,2019,青海,油气储运工程
马春洋,汉族,20011207,2019,辽宁,自动化类
蒋天傲,汉族,20010912,2018,湖北,应用化学
张凯怡,汉族,19990521,2017,四川,环境工程
石健珠,汉族,19990728,2017,辽宁,经济学类
陈振奇,汉族,19990616,2017,河南,化工类
李旸盼,汉族,19980203,2016,北京,石油工程
李婷浩,汉族,19990709,2018,河北,工商管理类
杨越虎,汉族,19990708,2017,黑龙江,数学与应用数学
张悦,汉族,19971126,2016,山东,材料科学与工程
肖东雨,汉族,20010608,2018,河北,机械类
童世,汉族,19990708,2017,江苏,资源勘查工程
何辰跃,汉族,19980620,2016,贵州,机械类
贾磊,汉族,19971230,2017,新疆,环境工程
刘奕堆,汉族,20000530,2019,新疆,环境工程
侯仑林,满族,19990220,2017,内蒙古,工商管理类
荆选瑶,回族,19980807,2017,河北,环境科学
沈然恒,汉族,19980312,2017,江苏,勘查技术与工程
沈罡佳,汉族,20010430,2018,湖北,数学与应用数学
王凯,汉族,20000422,2018,西藏,勘查技术与工程
姜瀚,汉族,20000628,2018,内蒙古,数学与应用数学
焦冬,汉族,19990407,2018,吉林,数学与应用数学
杨德伟,汉族,20000517,2018,西藏,自动化类
万萌上,汉族,19980914,2017,新疆,环境科学
张子,汉族,20000421,2017,安徽,经济学类
周丽海,汉族,20001008,2019,山东,资源勘查工程
李佳昱,汉族,19981112,2017,宁夏,英语
李晴金,汉族,19990312,2017,新疆,英语
马智艾,汉族,20001123,2018,重庆,海洋油气工程
艾龙家,汉族,20011125,2019,吉林,资源勘查工程
吕天桐,汉族,19990708,2018,新疆,资源勘查工程
卫佳琪,汉族,19990207,2017,安徽,过程装备与控制工程
方明谊,汉族,20000629,2018,新疆,环境工程
张贵齐,汉族,20020602,2019,山西,安全工程
王剑,汉族,19961019,2016,河北,应用化学
杨锋洪,汉族,20000819,2018,新疆,自动化类
唐慧文,汉族,19970725,2016,河北,海洋油气工程
李荃杰,汉族,19981128,2016,安徽,数学与应用数学
黄曦,汉族,20000125,2017,江苏,机械类
何佳,汉族,19981015,2017,天津,安全工程
苏辰佳,汉族,20001203,2019,新疆,资源勘查工程
黄广志,汉族,20010729,2019,重庆,化工类
朱聪,蒙古族,20010612,2019,吉林,油气储运工程
杨程晶,汉族,19980302,2016,江苏,计算机科学与技术
郭文东,汉族,19990404,2017,山西,化工类
姚莲,汉族,19991102,2018,陕西,英语
李泉鸿,汉族,20040714,2019,辽宁,英语
黄行涵,汉族,19991020,2018,河北,资源勘查工程
宗浩,汉族,19970620,2016,宁夏,环境科学
李虎维,汉族,20000905,2016,河南,安全工程
郭智,汉族,19980428,2016,黑龙江,勘查技术与工程
齐恒花,汉族,19990816,2018,湖北,自动化类
程可凡,汉族,20001011,2018,河北,材料科学与工程
胡禹,汉族,20010806,2019,河南,过程装备与控制工程
周海,汉族,20000615,2018,海南,经济学类
姚晨,汉族,20010412,2019,甘肃,安全工程
李泽,汉族,19980425,2016,辽宁,海洋油气工程
王轩彦,汉族,20010617,2019,甘肃,计算机科学与技术
夏龙姜,汉族,19980202,2016,山东,资源勘查工程
吕精豪,汉族,19991129,2016,新疆,过程装备与控制工程
李龙,汉族,19960624,2016,四川,化工类
马一瑜,汉族,19980708,2016,重庆,化工类
李文玉,汉族,20010522,2019,北京,自动化类
薛成翊,汉族,20000514,2018,黑龙江,工商管理类
李润婧,回族,19970520,2016,湖北,勘查技术与工程
赵燕,汉族,20010722,2019,新疆,资源勘查工程
李辉,汉族,19971009,2016,宁夏,材料科学与工程
冯舒佳,汉族,20011013,2019,辽宁,化工类
武昭旺,汉族,19990925,2017,江苏,安全工程
吴逸,汉族,19991227,2017,新疆,英语
吕迪龙,汉族,19990426,2016,浙江,化工类
杨希弋,汉族,19980806,2017,四川,工商管理类
郝月子,汉族,19990613,2017,西藏,机械类
孟佳登,汉族,19981001,2016,山西,油气储运工程
赵晓景,汉族,19981029,2017,江西,环境工程
王乐羽,汉族,19981006,2016,黑龙江,经济学类
徐涛亚,汉族,20000916,2018,江苏,材料科学与工程
宗俊和,汉族,20000523,2019,新疆,资源勘查工程
李俊,汉族,20000108,2018,新疆,石油工程
曹川玉,汉族,19990213,2017,陕西,环境工程
吕耀鑫,汉族,20000727,2019,内蒙古,英语
邬贾源,满族,19981117,2017,山东,应用化学
张程泽,汉族,20001022,2019,河南,自动化类
陈晓晨,汉族,19971108,2016,山东,安全工程
苏同,汉族,20021227,2018,辽宁,油气储运工程
李宇向,汉族,19980411,2017,新疆,经济学类
杨辉健,汉族,19991007,2018,甘肃,安全工程
姚超麒,汉族,20000802,2019,重庆,油气储运工程
李夏阳,汉族,20010509,2019,陕西,环境工程
陆轩钰,汉族,19981106,2018,辽宁,环境科学
赵启,汉族,19990318,2017,天津,过程装备与控制工程
李裕乐,汉族,19990520,2018,吉林,英语
牛福亮,汉族,20000109,2018,四川,勘查技术与工程
潘翊,汉族,19990503,2018,辽宁,环境工程
杨力然,汉族,19980726,2016,山西,资源勘查工程
程龙端,维吾尔族,20011015,2019,广西,自动化类
闫曦富,回族,19990521,2017,安徽,环境工程
刘汉,汉族,20010126,2019,新疆,海洋油气工程
朱千盛,汉族,19990731,2017,辽宁,化工类
张静畅,汉族,19991113,2017,湖南,应用化学
王博桂,汉族,20020203,2019,黑龙江,勘查技术与工程
李洋,汉族,20000608,2019,浙江,资源勘查工程
岳友龙,壮族,20001026,2019,广西,计算机科学与技术
邱俐阳,汉族,20000803,2019,湖南,应用化学
胡毅亮,汉族,20010404,2019,浙江,勘查技术与工程
武昊穆,汉族,20010726,2019,山东,过程装备与控制工程
王禹思,汉族,19981217,2016,四川,机械类
刘文洁,满族,19990506,2017,河北,材料科学与工程
金卿,汉族,20000826,2018,湖南,数学与应用数学
文文,汉族,20011103,2019,北京,安全工程
陈千海,汉族,20011120,2019,安徽,资源勘查工程
虎舒朋,汉族,19981201,2017,天津,经济学类
李琪彧,汉族,20000330,2017,陕西,自动化类
杨一俐,汉族,20010203,2019,山西,英语
李众,汉族,19981116,2016,河北,自动化类
潘赛云,藏族,19981102,2017,吉林,环境科学
吴程龙,汉族,20010806,2018,新疆,英语
何乐歌,汉族,19990519,2017,吉林,材料科学与工程
刘绮,回族,19991017,2017,河南,资源勘查工程
于睿明,汉族,19980202,2016,安徽,化工类
冯谦,汉族,19991018,2018,江西,安全工程
马洋涛,汉族,19991224,2018,北京,过程装备与控制工程
王阳伟,汉族,20001222,2019,陕西,安全工程
殷子思,汉族,20001120,2019,天津,化工类
肖玉小,汉族,20001209,2018,辽宁,英语
束心飞,汉族,19980310,2016,河南,环境科学
李昊凯,汉族,20020520,2018,湖南,化工类
徐克,汉族,20011128,2019,四川,环境科学
许镜艳,汉族,19990913,2018,陕西,资源勘查工程
郭浩硕,汉族,20001116,2019,山西,英语
宋彤则,汉族,19980115,2016,青海,材料科学与工程
魏祺丹,汉族,20010114,2018,吉林,化工类
王新建,汉族,20000220,2018,安徽,工商管理类
郭上宇,白族,19990125,2017,辽宁,英语
汤涵,汉族,19980217,2017,河北,资源勘查工程
杨雨龙,蒙古族,19990926,2017,青海,资源勘查工程
唐坚旋,汉族,19991123,2017,福建,英语
田铖,汉族,19980228,2016,辽宁,环境工程
赵珍卓,汉族,19991004,2018,湖北,环境工程
施昀海,汉族,19990115,2016,湖南,经济学类
王宪欣,汉族,20000623,2019,湖北,应用化学
万泽乐,汉族,19981203,2017,河南,海洋油气工程
杨松浩,汉族,20000527,2019,新疆,环境工程
周阿泽,汉族,19981004,2016,新疆,勘查技术与工程
马希杰,汉族,20010214,2019,河南,石油工程
李坤旭,汉族,20010309,2019,新疆,资源勘查工程
施敬子,回族,20010103,2019,内蒙古,安全工程
张国文,汉族,19971126,2016,内蒙古,海洋油气工程
冯龙俊,汉族,19991013,2017,西藏,勘查技术与工程
李瑞锋,汉族,19990304,2017,新疆,英语
孙佳歆,汉族,19970728,2016,陕西,工商管理类
董文泓,汉族,20010220,2018,辽宁,安全工程
郭翰帅,汉族,19980626,2017,青海,英语
刘楚星,汉族,19980303,2017,山西,英语
杨馨铭,汉族,20001101,2019,湖南,数学与应用数学
庄宇尚,回族,20010228,2019,辽宁,海洋油气工程
刘佳飞,汉族,20000605,2017,甘肃,海洋油气工程
段泽丽,汉族,20010208,2018,新疆,计算机科学与技术
李娟源,汉族,20000608,2019,贵州,资源勘查工程
何宏友,蒙古族,19991225,2018,新疆,化工类
张新,汉族,19991102,2017,贵州,环境科学
李珊,汉族,20011004,2019,河北,海洋油气工程
施龙辰,汉族,20000116,2017,湖南,环境工程
赵超,汉族,20000612,2018,江苏,石油工程
刘凌芸,汉族,20000216,2018,安徽,计算机科学与技术
曾玉博,汉族,19990101,2017,四川,环境科学
高亨瀚,汉族,19990202,2017,湖南,化工类
朱子梦,汉族,20010228,2019,浙江,数学与应用数学
张夏鹏,汉族,19981224,2017,山东,经济学类
谭宇,汉族,19970707,2016,北京,机械类
肖婧蕊,汉族,19991019,2017,吉林,海洋油气工程
徐智鸣,汉族,19990911,2018,山东,英语
高念,汉族,20010208,2019,贵州,自动化类
吴芳,汉族,19980517,2017,河北,经济学类
杨凡睿,汉族,19990515,2017,河南,计算机科学与技术
宋康齐,裕固族,20020203,2019,山西,勘查技术与工程
吴静震,汉族,19981104,2017,福建,英语
董明芳,满族,20000408,2018,广东,环境科学
吴璟子,汉族,19980210,2016,山西,工商管理类
叶英,彝族,20000327,2017,重庆,油气储运工程
程涵利,藏族,19990615,2017,新疆,化工类
唐朝晶,汉族,20000207,2018,安徽,海洋油气工程
胡涛一,汉族,19991121,2017,宁夏,英语
韩楠,汉族,20000124,2018,四川,环境工程
范雨业,汉族,19990405,2018,江苏,环境工程
季盼彩,汉族,19991023,2017,河北,过程装备与控制工程
李婧凌,回族,19990310,2017,天津,海洋油气工程
毛熠,回族,20000102,2017,河北,勘查技术与工程
潘一喆,汉族,20000315,2018,河北,石油工程
何文帅,汉族,19981004,2016,河南,环境工程
郑天紧,汉族,20000728,2018,北京,计算机科学与技术
